car_brand,car_name,year,car_age,km_driven,km_range,fuel,transmission,price_inr,price_range,city
MG,MG HectorSharp DCT,2020,6,67311,50K – 1L,Petrol,Automatic,1055000,10-20 Lakh,bangalore
MG,MG HectorSharp DCT,2020,6,72067,50K – 1L,Petrol,Automatic,976000,5-10 Lakh,delhi-ncr
MG,MG HectorSharp DCT,2020,6,72067,50K – 1L,Petrol,Automatic,976000,5-10 Lakh,gurgaon
MG,MG HectorSharp DCT,2020,6,78178,50K – 1L,Petrol,Automatic,1081000,10-20 Lakh,chennai
MG,MG HectorSharp DCT,2020,6,81000,50K – 1L,Petrol,Automatic,925000,5-10 Lakh,new-delhi
MG,MG HectorSharp DCT,2020,6,82542,50K – 1L,Petrol,Automatic,860000,5-10 Lakh,gurgaon
MG,MG HectorSharp DCT,2020,6,88474,50K – 1L,Petrol,Automatic,842000,5-10 Lakh,noida
MG,MG HectorSharp DCT,2021,5,15600,Below 25K,Petrol,Automatic,1400000,10-20 Lakh,mumbai
MG,MG HectorSharp DCT,2021,5,31000,25K – 50K,Petrol,Automatic,1078000,10-20 Lakh,new-delhi
MG,MG HectorSharp DCT,2021,5,36000,25K – 50K,Petrol,Automatic,1300000,10-20 Lakh,chennai
MG,MG HectorSharp DCT,2021,5,38000,25K – 50K,Petrol,Automatic,1150000,10-20 Lakh,delhi-ncr
MG,MG HectorSharp DCT,2021,5,38000,25K – 50K,Petrol,Automatic,1150000,10-20 Lakh,noida
MG,MG HectorSharp DCT,2021,5,46560,25K – 50K,Petrol,Automatic,1225000,10-20 Lakh,new-delhi
MG,MG HectorSharp DCT,2021,5,55082,50K – 1L,Petrol,Automatic,923000,5-10 Lakh,delhi-ncr
MG,MG HectorSharp DCT,2021,5,55082,50K – 1L,Petrol,Automatic,923000,5-10 Lakh,gurgaon
MG,MG HectorSharp DCT,2021,5,60000,50K – 1L,Petrol,Automatic,1025000,10-20 Lakh,new-delhi
MG,MG HectorSharp DCT,2021,5,68000,50K – 1L,Petrol,Automatic,1075000,10-20 Lakh,mumbai
MG,MG HectorSharp DCT,2021,5,83000,50K – 1L,Petrol,Automatic,1020000,10-20 Lakh,new-delhi
MG,MG HectorSharp DCT,2021,5,83000,50K – 1L,Petrol,Automatic,1095000,10-20 Lakh,noida
MG,MG HectorSharp DCT Dualtone,2021,5,59000,50K – 1L,Petrol,Automatic,1400000,10-20 Lakh,new-delhi
MG,MG HectorSharp Diesel Dualtone,2020,6,92000,50K – 1L,Diesel,Manual,1255000,10-20 Lakh,Hyderabad
MG,MG HectorSharp Diesel Dualtone,2022,4,20324,Below 25K,Diesel,Manual,1642000,10-20 Lakh,bangalore
MG,MG HectorSharp Diesel Dualtone,2022,4,36143,25K – 50K,Diesel,Manual,1554000,10-20 Lakh,chennai
MG,MG HectorSharp Diesel MT,2019,7,90000,50K – 1L,Diesel,Manual,975000,5-10 Lakh,mumbai
MG,MG HectorSharp Diesel MT,2020,6,42196,25K – 50K,Diesel,Manual,1675000,10-20 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2020,6,55000,50K – 1L,Diesel,Manual,1125000,10-20 Lakh,new-delhi
MG,MG HectorSharp Diesel MT,2020,6,71510,50K – 1L,Diesel,Manual,1349000,10-20 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2020,6,72000,50K – 1L,Diesel,Manual,1075000,10-20 Lakh,new-delhi
MG,MG HectorSharp Diesel MT,2020,6,73572,50K – 1L,Diesel,Manual,1150000,10-20 Lakh,Hyderabad
MG,MG HectorSharp Diesel MT,2020,6,81000,50K – 1L,Diesel,Manual,1150000,10-20 Lakh,Hyderabad
MG,MG HectorSharp Diesel MT,2020,6,84755,50K – 1L,Diesel,Manual,1450000,10-20 Lakh,Hyderabad
MG,MG HectorSharp Diesel MT,2021,5,49000,25K – 50K,Diesel,Manual,1350000,10-20 Lakh,chennai
MG,MG HectorSharp Diesel MT,2021,5,58313,50K – 1L,Diesel,Manual,1445000,10-20 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2021,5,60273,50K – 1L,Diesel,Manual,1375000,10-20 Lakh,bangalore
MG,MG HectorSharp Diesel MT,2022,4,30000,25K – 50K,Diesel,Manual,1451000,10-20 Lakh,mumbai
MG,MG HectorSharp Diesel MT,2022,4,45000,25K – 50K,Diesel,Manual,1350000,10-20 Lakh,mumbai
MG,MG HectorSharp Diesel MT,2022,4,71840,50K – 1L,Diesel,Manual,1501000,10-20 Lakh,pune
MG,MG HectorSharp Diesel MT,2023,3,23000,Below 25K,Diesel,Manual,2095000,above 20 Lakh,bangalore
MG,MG HectorSharp Diesel MT BSIV,2019,7,56612,50K – 1L,Diesel,Manual,1000000,10-20 Lakh,jaipur
MG,MG HectorSharp Diesel MT BSIV,2019,7,58588,50K – 1L,Diesel,Manual,886000,5-10 Lakh,mumbai
MG,MG HectorSharp Diesel MT BSIV,2019,7,86762,50K – 1L,Diesel,Manual,775000,5-10 Lakh,kolkata
MG,MG HectorSharp Diesel MT BSIV,2019,7,94900,50K – 1L,Diesel,Manual,895000,5-10 Lakh,delhi-ncr
MG,MG HectorSharp Diesel MT BSIV,2019,7,94900,50K – 1L,Diesel,Manual,895000,5-10 Lakh,new-delhi
MG,MG HectorSharp Diesel MT BSIV,2019,7,132853,Above 1L,Diesel,Manual,1050000,10-20 Lakh,Hyderabad
MG,MG HectorSharp Diesel MT BSIV,2020,6,64147,50K – 1L,Diesel,Manual,964000,5-10 Lakh,Hyderabad
